state_hash,n_samples,regime,momentum,participation,mean_5d,median_5d,std_5d,min_5d,max_5d,hit_rate_5d,mean_10d,median_10d,std_10d,hit_rate_10d,mean_20d,median_20d,std_20d,hit_rate_20d,avg_mae_5d,median_mae_5d,worst_mae_5d,avg_mfe_5d,median_mfe_5d,best_mfe_5d,avg_mae_20d,avg_mfe_20d,confidence_score,risk_reward_5d,expectancy_5d,edge_class
Rd_Ma_Pc,23,downtrend,accelerating,confirming,0.8491021506409283,1.0737519957008068,2.0247284344735896,-3.866481880365927,4.439044603448342,69.56521739130434,1.9430805596153475,1.9598631129664752,1.7661573791997283,82.6086956521739,1.1953350371950386,0.9527700686601642,1.8614164465386398,73.91304347826086,-0.9964188378904862,-0.902434406430551,-4.2440683615899415,1.7670682069006174,1.5494659549498186,4.6429049171887,-1.3736851403998587,3.4581271347967166,39.01636923964688,1.7734191082152455,0.926006932398977,strong_bullish
Rr_Mc_Pt,87,range,cooling,thinning,0.10078336185955693,0.5451279962100858,2.418171350864936,-4.835819148336776,6.73745642082119,56.32183908045977,0.12163248357487996,-0.2077653456299775,2.9993926939960227,47.12643678160919,0.18656163011309734,-0.6570732363614072,3.9461786018173055,44.827586206896555,-1.26091314001493,-0.7212254114107418,-4.835819148336776,1.4377143339392395,1.1602421692840428,6.73745642082119,-2.7169329385056757,2.8608939667810587,38.59310344827586,1.1402167907634113,0.2590034832466137,neutral
Rd_Mv_Pa,92,downtrend,diverging,accumulation,-0.5412787289032367,0.04494462850790845,3.31300788947375,-12.23219775069195,10.983014038085726,51.08695652173913,-0.7083292956912344,0.07923794466632164,4.741441513632769,51.08695652173913,0.45780054844678836,0.598485229220044,5.94781015198131,55.434782608695656,-1.7562986070082325,-0.7085195944297351,-12.23219775069195,1.1597157269531528,0.5919491301488927,10.983014038085726,-3.646963211548352,3.427910150536593,37.45217391304348,0.6603180816322978,-0.2665956320496985,neutral
Ru_Ma_Pn,91,uptrend,accelerating,neutral,-0.2654524474527983,0.0224596938991445,2.276741930905496,-6.019164356930527,4.664011197207702,51.64835164835166,-0.39959252694808034,-0.6634742788921681,3.1912518847004194,41.75824175824176,0.25287474960770945,-0.1380735495184,3.7613573174759343,49.45054945054945,-1.380946262988987,-0.9404431033198044,-6.019164356930527,1.139008586314784,0.899958550549795,4.664011197207702,-3.042224002811301,3.2246628188447035,37.38901098901099,0.8248029752073471,-0.07943112104088523,neutral
Rd_Mc_Pt,83,downtrend,cooling,thinning,0.3489324964546347,0.2372402123807695,3.8846086784232443,-11.300782399941593,20.423583826679582,55.42168674698795,1.310426381613931,1.310514362617705,5.217836964097867,57.831325301204814,1.6117978848410208,1.192491322980658,5.986834677092286,63.85542168674698,-1.6295243814893816,-0.7914114868524275,-12.68690669623364,1.8695214421042883,0.9372344076882844,20.423583826679582,-3.345263224397074,4.907656920214958,36.453012048192775,1.1472804355314707,0.30970583399626683,bullish
Rr_Ma_Pt,88,range,accelerating,thinning,-0.010293876464219491,-0.2106828798735565,1.9893867025439267,-4.604944377247911,4.891044117925243,48.86363636363637,0.09156646340412995,-0.7268636670970651,3.0975903141043446,38.63636363636363,1.1217275423818354,1.0570803971998926,4.630063649799519,59.09090909090909,-1.207650040661589,-0.7198308019136125,-4.770149120068507,1.2721176481377263,0.9378003854649541,4.891044117925243,-2.6220591737152374,3.373864609544849,35.88181818181818,1.0533826897739513,0.004054625456258232,neutral
Rr_Mv_Pt,83,range,diverging,thinning,0.24778171137518437,0.216998191681736,1.8581024693474706,-4.198407379674827,3.782937767227861,54.21686746987952,-0.3797108261603989,-0.8482333410405394,2.6218562890690533,43.373493975903614,0.3576629570980901,0.3064563308721058,4.230035362706558,56.62650602409639,-0.9715494946936448,-0.6015871933854543,-4.198407379674827,1.2587915575464994,0.9458542331778076,3.983955587295288,-2.7583533130374844,2.9303376674379185,35.73012048192771,1.2956535559142353,0.23767155772571047,neutral
Rr_Mc_Pc,67,range,cooling,confirming,0.5804717284014934,0.7005236000373052,2.9990907919673484,-7.907361643535564,9.113927303672552,56.71641791044776,1.57981410340488,0.736601538457434,4.041406884066838,64.17910447761194,3.404272040903838,4.603456812129029,5.696176393747745,70.1492537313433,-1.2756763003402192,-0.7412735564390691,-8.068663551051516,1.6920447707700224,1.1251146075997571,9.913394325657894,-2.07179762087677,5.471398352340755,34.996630580436786,1.3263903784359394,0.40750878476708197,bullish
Rd_Mc_Pd,78,downtrend,cooling,distribution,-0.2356552180313774,0.2620878802900726,2.5975121675072192,-8.370248171453435,4.948370021675228,55.12820512820513,-0.0418181689676894,-0.1727663273376823,3.455951737524436,47.43589743589743,0.08107835504181612,0.9765853502014976,4.86492064203087,56.41025641025641,-1.4336116473352403,-0.8111105406043815,-8.370248171453435,1.145022204299953,0.8520112945222446,5.162672818987066,-2.911108260565256,2.8031020747174114,34.27692307692308,0.7986976155141389,-0.012057088100454139,neutral
Rd_Mv_Pt,82,downtrend,diverging,thinning,0.07004632215552736,-0.057202460114238005,1.8956549323417162,-6.717395609381067,4.28756073999889,48.78048780487805,0.5105223921399258,0.49686324883571037,3.5022098333065377,52.4390243902439,0.5313553366532384,1.408513450490625,5.19042448510158,67.07317073170732,-1.4112471383669507,-1.255570262217752,-6.717395609381067,1.1705780928831844,0.7124145565691429,4.28756073999889,-3.2704960177667948,3.669584650711541,33.53170731707318,0.8294635723674446,-0.15182019629371413,neutral
Rr_Ma_Pn,76,range,accelerating,neutral,-0.018079449691111023,-0.04546081551156625,1.9897673513418972,-5.116821204788305,5.43799370950404,48.68421052631579,0.3155783565245552,-0.1853866907704398,3.1136835577453374,46.05263157894737,-0.16794680816952393,-1.089168926757733,4.38247053053307,42.10526315789473,-1.0307089777400313,-0.6119471460780732,-5.116821204788305,1.2635911771085138,1.0280149819445787,5.43799370950404,-2.7481509731037606,3.0534475287078533,31.18947368421053,1.2259436993351005,0.08625293975202342,neutral
Rd_Mv_Pc,42,downtrend,diverging,confirming,0.39717944865621746,0.5625605602804048,2.1348608283228434,-3.653383350708327,5.310899127712816,61.904761904761905,1.052302441132317,2.0237033040614794,5.009307825986318,66.66666666666666,1.0934752227380597,1.453558660823642,5.441597581586122,59.523809523809526,-1.0956574334703486,-0.6427692362405644,-4.287443141202212,1.4412019665040317,1.086383067404399,5.310899127712816,-3.370479032498082,3.952159153199555,27.06758910537753,1.315376432886707,0.47477933794236304,bullish
Rd_Mc_Pa,60,downtrend,cooling,accumulation,-0.27834419334927724,-0.06916599637170555,2.1348939019130366,-6.116207781944185,4.848797658603761,46.666666666666664,0.24130835135092202,0.9542585750113863,3.2630539244082315,63.33333333333333,0.7734381647697607,2.148247129883253,6.200058811616759,65.0,-1.2906003523929825,-0.885959548842195,-6.676422762663335,1.2394426928665996,0.8698641023124578,4.848797658603761,-2.9663811704102203,3.6522403260257343,26.0,0.9603613470029445,-0.10991359793851097,neutral
Rd_Ma_Pt,54,downtrend,accelerating,thinning,-0.26879948018286626,0.3050326881995148,2.668401747821003,-12.57091845176483,4.792231435335613,53.70370370370371,-0.11317529647243203,0.155714523177976,3.0277689000492316,53.70370370370371,-0.5704371581426564,-0.2213785182348625,4.256941327039501,48.148148148148145,-1.359989535676812,-0.6414995516455154,-14.222669432013635,1.1289318562575217,1.078585007143658,4.792231435335613,-3.361413155440306,2.664934249366405,23.822222222222226,0.830103340240554,-0.02334656593429929,neutral
Rd_Mc_Pc,33,downtrend,cooling,confirming,-0.07166814062812066,0.1653736418079819,2.848908568980572,-13.447838703184637,2.97044721398717,54.54545454545454,-0.04392500460864595,0.6752194184928274,4.381436175399634,54.54545454545454,1.3470966640363193,2.150539522875705,4.246867834185953,51.515151515151516,-1.0407254482795076,-0.227440925566723,-13.447838703184637,1.069006496499293,0.9033047819258906,3.017111106386081,-2.740624428711215,3.450139447724508,15.927272727272724,1.0271743602181906,0.11003743069074712,neutral
Ru_Ms_Pt,21,uptrend,steady,thinning,-0.21036542712990153,-0.4821349532520886,2.1683569729499763,-3.706310027231954,3.2631346324683994,47.61904761904761,-0.5041862015806772,-0.6569967899618043,2.394803869196871,33.33333333333333,-0.34905270141236083,-0.7090191780971288,3.2566608326976367,42.857142857142854,-1.6007151403507442,-1.1332595333490996,-5.607279260843684,1.6620715345287473,1.4613064296087397,5.443278397602209,-2.976120409875313,2.701849827460955,9.828571428571433,1.0383306140057866,-0.047007199931938914,neutral
